10087084245,16470,......,SNGL,3.902,2013-01-11 14:56:43.919+0000,3,17,10086149778,49153,132,0
10359353210,47838,......,SNGL,0,2013-01-11 14:56:33.346+0000,1,17,11146162479,39712,95,0
12587173919,1024,.A..S.,SNGL,0,2013-01-11 14:56:49.253+0000,1,6,11613992584,80,40,0
11635022005,5190,.AP...,SNGL,20.266,2013-01-11 14:56:08.996+0000,2,6,12676170819,49215,86,0
13443429972,53,......,SNGL,0,2013-01-11 14:56:21.022+0000,1,17,14121714687,58707,83,0
13636388446,16464,......,SNGL,0,2013-01-11 14:56:37.185+0000,1,17,11248373514,61310,44,0
12225509438,16464,......,SNGL,0.054,2013-01-11 14:56:41.240+0000,3,17,11248373514,61310,132,0
10227645361,443,.A...F,REQ,7.815,2013-01-11 14:56:35.599+0000,4,6,12396285286,49253,208,0
11410815360,80,.AP.S.,REP,30.811,2013-01-11 14:55:39.771+0000,15,6,12640041751,58141,1851,0
10613154167,27541,......,SNGL,0,2013-01-11 14:56:43.115+0000,1,17,11467328127,18180,131,0
13215306721,123,......,SNGL,0,2013-01-11 14:56:24.429+0000,1,17,10187559163,123,76,0
11201214448,59570,......,REQ,0,2013-01-11 14:56:23.879+0000,1,17,10722111646,19327,126,0
12604273839,29491,......,SNGL,0,2013-01-11 14:56:29.744+0000,1,17,14121714687,53,120,0
11622296997,16464,......,SNGL,3.158,2013-01-11 14:56:43.481+0000,9,17,11248373514,61310,396,0
13329003956,4036,.AP.SF,REQ,0.094,2013-01-11 14:56:37.006+0000,5,6,12036115216,80,1062,0
12532529129,54590,......,SNGL,0,2013-01-11 14:56:30.857+0000,1,17,11526269971,55833,315,0
13969308472,0,......,SNGL,0,2013-01-11 14:56:33.559+0000,1,1,11483241667,0,80,0
12377527025,45969,......,SNGL,0,2013-01-11 14:56:47.191+0000,1,17,13401130047,31898,48,0
12460296236,7279,......,SNGL,0,2013-01-11 14:56:35.341+0000,1,17,13920644767,29220,95,0
11212610537,56096,......,SNGL,9.952,2013-01-11 14:56:37.116+0000,3,17,11146162479,39712,174,0
10080988334,23084,......,REQ,0,2013-01-11 14:56:48.025+0000,1,17,10971561394,49105,95,0
11886525146,26857,......,REQ,0,2013-01-11 14:56:36.329+0000,1,17,10994994700,12320,131,0
12409884065,16464,......,SNGL,0,2013-01-11 14:56:21.637+0000,1,17,11248373514,61310,44,0
11352453219,24128,......,REQ,0,2013-01-11 14:56:20.419+0000,1,17,10722111646,19327,126,0
11178591172,64754,.A.RS.,SNGL,0.069,2013-01-11 14:56:34.547+0000,3,6,11187698480,27031,132,0
11987000617,26632,......,REP,0,2013-01-11 14:56:43.993+0000,1,17,13218210776,13922,126,0
11222784368,16464,......,SNGL,0.041,2013-01-11 14:56:22.951+0000,2,17,11248373514,61310,88,0
10205558659,15053,......,REP,0,2013-01-11 14:56:49.555+0000,1,17,11026920914,1023,54,0
13496553234,50132,.AP.S.,REQ,0.109,2013-01-11 14:56:50.824+0000,7,6,13724139006,443,5715,0
10890589935,33374,......,SNGL,0,2013-01-11 14:56:01.157+0000,1,17,10722111646,19327,126,0
11997742926,49590,.AP.SF,SNGL,1.259,2013-01-11 14:56:25.516+0000,7,6,12484424233,30029,404,0
11901315608,16464,......,SNGL,0,2013-01-11 14:56:48.628+0000,1,17,11248373514,61310,44,0
11405219982,21506,......,SNGL,0,2013-01-11 14:56:42.322+0000,1,17,11073315829,49001,166,0
